product,helpful_count,total_comments,review_country,reviewed_at,review_text,review_rating,product_company,profile_name
Apple iPhone XR (64GB) - Black,0,0, India,30-Sep-19,Very good phone at price of 38k,5,Apple,Shaheeq ahmad
Apple iPhone XR (64GB) - Black,0,0, India,18-Oct-19,Great buy!,5,Apple,ADARSH VYAS
Apple iPhone XR (64GB) - Black,0,0, India,31-Dec-19,All good!!,5,Apple,Saba khurana
Apple iPhone XR (64GB) - Black,0,0, India,22-Aug-19,Good battery life,5,Apple,sourav agarwal
Apple iPhone XR (64GB) - Black,0,0, India,27-Oct-19,Till now good experience.,5,Apple,Somrita
Apple iPhone XR (64GB) - Black,0,0, India,24-Nov-19,Its apple,5,Apple,Ketan
Apple iPhone XR (64GB) - Black,0,0, India,23-Feb-20,Like this,5,Apple,Bikky S.
Apple iPhone XR (64GB) - Black,0,0, India,19-Oct-19,Interface,5,Apple,ExcelR Solutions
Apple iPhone XR (64GB) - Black,0,0, India,01-Mar-20,it's good,5,Apple,Naren Sathya
Apple iPhone XR (64GB) - Black,0,0, India,08-Oct-19,Satisfied,5,Apple,Akhil Chaudhry
Apple iPhone XR (64GB) - Black,0,0, India,10-Mar-20,Good buy.,5,Apple,Pratik Bane
Apple iPhone XR (64GB) - Black,0,0, India,30-Jun-19,Overall great product,5,Apple,Hussain Merchant
Apple iPhone XR (64GB) - Black,0,0, India,27-Jun-19,User friendly,5,Apple,Margaret Khiangte
Apple iPhone XR (64GB) - Black,0,0, India,24-Jul-19,Simply brilliant!,5,Apple,ritin
Apple iPhone XR (64GB) - Black,0,0, India,06-Nov-19,Exultant,5,Apple,Yohannan
Apple iPhone XR (64GB) - Black,0,0, India,16-Nov-19,Amazing!,5,Apple,Joel
Apple iPhone XR (64GB) - Black,0,0, India,09-Oct-19,Fine AF!,5,Apple,Rahul Kshatriya
Apple iPhone XR (64GB) - Black,0,0, India,02-Nov-19,Excelent,5,Apple,Balaji
Apple iPhone XR (64GB) - Black,0,0, India,09-Mar-20,Now good,5,Apple,vicky
Apple iPhone XR (64GB) - Black,0,0, India,28-Jul-19,Best one,5,Apple,Sushmita Roy
Apple iPhone XR (64GB) - Black,0,0, India,04-Oct-19,Outstanding performance,5,Apple,Anupam Sharma
Apple iPhone XR (64GB) - Black,0,0, India,10-Nov-19,Superbb,5,Apple,basil john p
Apple iPhone XR (64GB) - Black,0,0, India,10-Oct-19,I have purchased this Apple iPhone XR (64GB) - Black for my use.,4,Apple,Sivani
Apple iPhone XR (64GB) - Black,0,0, India,21-Nov-19,"Easy to use, serves the purpose. I was an android guy for like last 7 years before that was using blackberry in between switched to ios as i used iphone 5c but at that time i was a bit disappointed may be because quite young i was and a bit techie but now i use my phone for basic purposes like calls, whats app, email, social media n bit gaming n music so it really handles that well though i was a bit hesitant at first as i was used to of finger touch sensor but seriously face recognition is damn good it works like a charm even when there is no light, so if you want no nonsense stuff n if it suits your requirements then go for it as now a days even droids are equally expensive in-fact some are more expensive like fold, razr etc. so just listen to your heart and buy ios or android and you wont go wrong, though i got mine in an offer for ?43000 for 128 GB variant",4,Apple,aj_adtech
Apple iPhone XR (64GB) - Black,0,0, India,23-Jan-20,"I still don’t understand why people are crazy about iPhone. I bough this phone for 42k in great Indian sale couldn’t find much difference so for. It’s been a week now. My old android is doing all the operation faster then this which detected my face quickly. And that has fingerprint support also. I am also crazy about this phone. My friend told that he will never go back to android again. That’s the one reason for me to buy this phone. Let me wait for one more month to become addicted.  Till then I’ll leave the rating to 4*. When you think that this phone is expensive, that’s proving that this phone is for royal customers :p. Go for it if you are affordable.",4,Apple,Alexander
Apple iPhone XR (64GB) - Black,0,0, India,10-Feb-20,Awesome cellphone i have ever used..i have switched from Android(OP) to ios..which I believe..it cannot be compared with any os we have  in market..coming to the device it’s really awesome battery on an average use last for a day..i don not play any game..I mostly spend time on Twitter and on other apps...the only worst thing i find is the charging rate which really sucks...it takes appx an hour to full juice. Camera has been the best...not as good as of Samsung s series and note series  but for me its the best...face recognition works like charm...,4,Apple,Sham
Apple iPhone XR (64GB) - Black,0,0, India,26-Oct-19,Display 3.7/5 — but u will get use too it not too bad better than expensive android phones  (DONT BUY IF DISPLAY IS YOUR PRIORITY),4,Apple,Gaurav saini
Apple iPhone XR (64GB) - Black,0,0, India,13-Oct-19,Heyaa! I just purchased Iphone couple of weeks back and its been 15days of my experience with iphone! This is the first ever Iphone for me and im super excited to buy this....here goes my quick review in brief about the entire phone specs!,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,27-Mar-20,Fantastic Apple phone in this price range.,4,Apple,Dan
Apple iPhone XR (64GB) - Black,0,0, India,02-Feb-20,My 1st iPhone. I liked it. Only difficulty I find is I didn’t get much variety Of cases and cover for this model. You have to use for hands to handle this phone because of its size and skin. I purchased it in sell at Rs 46k in Nov 19. I prefer volume keys to be in right hand side and music aux cable on top which makes a mobile easy to handle and operate,4,Apple,Arun
Apple iPhone XR (64GB) - Black,0,0, India,16-Feb-20,Well I’m writing this review after 3months of usage.,4,Apple,Haripreethi
Apple iPhone XR (64GB) - Black,0,0, India,02-Mar-20,Best budget phone from Apple with better image stabilisation similar to iPhone XS. Battery life is extremely competitive with one plus battery's lifetime.,4,Apple,sankarganesh
Apple iPhone XR (64GB) - Black,0,0, India,16-Oct-19,This phone really feature-rich.,4,Apple,Aman
Apple iPhone XR (64GB) - Black,0,0, India,14-Oct-19,I am writing review after two months of usage.,4,Apple,lalit
Apple iPhone XR (64GB) - Black,0,0, India,04-Nov-19,Great battery life. We're getting a battery life of almost upto 2 days now.,4,Apple,Sriharikesh
Apple iPhone XR (64GB) - Black,0,0, India,02-Sep-19,What do I say about it. Night vision of camera is not at all good. Battery literally gets drain if we use mobile data for longer time. Yes but I have to admit if we do not use mobile data or wifi battery life is longer. Face recognition is not as fast as I was thinking compare to other brands with same features. But I loved my iPhone regardless of all this little issues.,4,Apple,Punit Yevale
Apple iPhone XR (64GB) - Black,0,0, India,05-Nov-19,"This is my first apple product purchase, prior my mentality regarding the apple product was like a no Value for money company, but once I started using this phone the premium fell and the Sooth buttery flow type interface is way better than android. Happy to use this phone.",4,Apple,Akshay Padhiyar
Apple iPhone XR (64GB) - Black,0,0, India,24-Oct-19,Using this phone since last 20 days...first time iOS user...spending this much money not worth i have purchased @ 43000.00.purchased it because i have not used apple before...those who r buying it just because of Apple logo..pl don't go..those who r enthusiastic for technology must go for it...i m a simple user not very technical not very camera oriented...a simple redmi user..i m not saying phone is bad but doe those who don't have much usage with regards to its unique features should avoid this...,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,01-Sep-19,Well Apple products deliver quality and apple I phone xr is just another fine product I bought few days back which is their lowest model in iPhone x series. Well for the specs and lcd screen I really feel it's over priced that's reason it gets one star less.,4,Apple,Tanz
Apple iPhone XR (64GB) - Black,0,0, India,27-Aug-19,I was more satisfied with my one plus 6T than this. Picture customization is not better than that phone. Without comparison it's ok. Battery life is good than other iPhones and the app size in store is very less compared to play store so even with 64 gb it's good.,4,Apple,Aprajita
Apple iPhone XR (64GB) - Black,0,0, India,15-Oct-19,I like the XR. This review is more for people who have yet to graduate to buying mobiles etc online. This was my first time. I had heard all sorts of stuff. But Amazon THANK YOU! Delivered in a tamper proof packing! With the assurance of a ten day window to return. The phone is working just fine!,4,Apple,Renu S.
Apple iPhone XR (64GB) - Black,0,0, India,07-Mar-20,I used it for 1 month.,4,Apple,V Vijya Bhaskar Boddu
Apple iPhone XR (64GB) - Black,0,0, India,03-Mar-20,"Well, it has been more than 2 months now and the phone has been getting compliments. It's the first iPhone that I've bought and I should say that the money you're paying for the phone is mostly for the brand image.",4,Apple,Shashank S
Apple iPhone XR (64GB) - Black,0,0, India,04-Nov-19,Has every thing you might be looking in an iPhone except the oled screen camera is as good as iPhone Xs with few limitations. If display is not a big concern for you you can't get a better phone than this at this price range.,4,Apple,Nascent
Apple iPhone XR (64GB) - Black,0,0, India,04-Dec-19,It’s a great phone. Cut some stars as the camera developed a problem after only 6 weeks. But Apple has fixed it. But it was unexpected and Apple and the seller must ensure that these things don’t happen,4,Apple,Ashish Bahl
Apple iPhone XR (64GB) - Black,0,0, India,26-Oct-19,Display 4/5,4,Apple,akshay s.
Apple iPhone XR (64GB) - Black,0,0, India,06-Jun-19,Camera not that great.,4,Apple,Sushil Tirwadkar
Apple iPhone XR (64GB) - Black,0,0, India,05-Nov-19,Apple ecosystem and almost latest specs for 40k.,4,Apple,Rajat K.
Apple iPhone XR (64GB) - Black,0,0, India,22-Aug-19,Got this phone at a discount price in amazon. Slightly heavy but good looking phone with terrific battery life. The phone is fast with a very responsive face detection.,4,Apple,Naveen
Apple iPhone XR (64GB) - Black,0,0, India,21-Jan-20,Dont go by the reviews that mention fake product !! Its very much iphone xr that i ordered !! How the phone is would b a very personal view point but it’s definitely not a fake !! Thank god i went by my instincts and got a great deal,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,14-Sep-19,It is really a good one by apple. Easy to use and very fast processor. I just love it... and big advantage is it supports dual sim but now the price has been dropped to 54990 by apple in india,4,Apple,Abhishek
Apple iPhone XR (64GB) - Black,0,0, India,05-Sep-19,The product is working fine. Just as expected from apple product. However there were two scratch marks on the sides of the phone just after unboxing which is very strange,4,Apple,Dhairyasheel
Apple iPhone XR (64GB) - Black,0,0, India,17-Oct-19,Beautiful phone. Great camera. I just feel that the phone gets heated a bit I guess I am not sure though as it’s my first day on this phone and have been constantly playing online games,4,Apple,Khalid Mulla
Apple iPhone XR (64GB) - Black,0,0, India,01-Mar-20,Overall the phone rates 4/5 considering the price of 49k for a128 GB. Camera quality is gud but just has the basic features and no advanced techs like the ones in oppo /Mi .Battery is gud .It will sustain a day for me (I don’t play games).Call function is what worries me in this phone.It gets stuck all of a sudden while attempting a call.,4,Apple,Lohith
Apple iPhone XR (64GB) - Black,0,0, India,01-Oct-19,Value for money as good quality and money wise but price daily coming down in the market as Amazon price and market price is down,4,Apple,satish venkat
Apple iPhone XR (64GB) - Black,0,0, India,12-Oct-19,"got a discount on hdfc card. bought it to gift some one else. As per the users response, its a good phone, works effectively",4,Apple,giftfromgod
Apple iPhone XR (64GB) - Black,0,0, India,03-Mar-20,"Have been using this fone since almost 1month, its simply adorable and a beauty (red colour)..camera quality is awesome, battery could have been improved a bit(16-18 hrs on full net usage)..",4,Apple,Fahme razvi
Apple iPhone XR (64GB) - Black,0,0, India,12-Dec-19,"I am facing difficulty in disconnecting / hang up the call, when I remove the phone from my ears, the lights didn’t appear so that I can disconnect the call I need to wait for other person to disconnect the call from their end because there is no light on the screen. Most of the time the red button didn’t work at all.",4,Apple,Sofia
Apple iPhone XR (64GB) - Black,0,0, India,22-Oct-19,"The phone is good don’t had any issues,but in box contents they wrote EarPods and gave normal earphones which is wrong information...they wil not give anything even sim card placement pin also",4,Apple,Jyothi boda
Apple iPhone XR (64GB) - Black,0,0, India,30-Jul-19,"Battery, camera, face ID and everything works well. Slightly heavy and bigger, if you are not used to use large screen phones, but use will soon get used to it",4,Apple,RM
Apple iPhone XR (64GB) - Black,0,0, India,02-Oct-19,Camera picture is yellowish.,4,Apple,Umesh Dubey
Apple iPhone XR (64GB) - Black,0,0, India,08-Jul-19,Reviewing after one month of use.,4,Apple,Sanjay Assudani
Apple iPhone XR (64GB) - Black,0,0, India,08-May-19,Great battery life’s buttery smooth transitions/animations so so refined compared to an Android phone .Face recognition is a bit glitchy though my daughter can trigger it for my wife’s login,4,Apple,anil dewnani
Apple iPhone XR (64GB) - Black,0,0, India,25-Jan-20,The product is a masterpiece but the box corner was damaged like the box was undergone ruff conditions,4,Apple,VIREN PRAJAPATI
Apple iPhone XR (64GB) - Black,0,0, India,05-Dec-19,This is my second purchase of I phone through amazon I am happy and satisfied with the product....thanks to amazon ...keep it up,4,Apple,Deepak shahi
Apple iPhone XR (64GB) - Black,0,0, India,17-Oct-19,I like the phone very much. A great product from Apple.  Very happy that i bought this product in a discount. Worth every penny. The  photo quality is amazing.  The re-charging time is so less.,4,Apple,shekar
Apple iPhone XR (64GB) - Black,0,0, India,28-Feb-20,Face ID is not good..works sometime..sometime forces to use passcode to unlock..default keyboard layout does not have dot key..while editing text it is hard to place the cursor at a desired place in between a word..hey Apple get some update about these in if next update..,4,Apple,samm
Apple iPhone XR (64GB) - Black,0,0, India,23-Jul-19,Looks good and also working great. The disappointed thing is while I was purchasing there is a screen replacement warranty but now it is not there.,4,Apple,satya
Apple iPhone XR (64GB) - Black,0,0, India,01-Nov-19,good because,4,Apple,Manish
Apple iPhone XR (64GB) - Black,0,0, India,06-Nov-19,"Like: Display, Sound, Battery",4,Apple,Bibekananda Sahoo
Apple iPhone XR (64GB) - Black,0,0, India,15-Aug-19,Yesterday i got these Xr after a week at 52k best offer the best thing about Xr is battery life is good compare to other iPhones Xr is powerhouse games like pubg we can play in HD smoothly no heat no lag good camera not best i’m satisfied no issues genuine product from amazon,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,17-Aug-19,Excellent phone with an excellent camera & fantastic battery life; dual sim (second one is e-sim) option is quite practical. Camera quality is excellent with portrait mode. iOS is as usual superb & user friendly with excellent performance.,4,Apple,amlan
Apple iPhone XR (64GB) - Black,0,0, India,29-Nov-19,"iPhone XR is the current rightly priced phone from Apple. It is a good product . This phone does not have fingerprint unlock security, only face recognition is present.",4,Apple,Ananymous
Apple iPhone XR (64GB) - Black,0,0, India,21-Aug-19,Reason for 4 star as the earphone given as part of this purchase are not up to the mark and when I take call using earphone people complaint about sound is not proper and sound come good when I remove the earphone while talking on phone.,4,Apple,Abhishek K.
Apple iPhone XR (64GB) - Black,0,0, India,01-Nov-19,What I really admire about this piece is 2 things:,4,Apple,Ashish G.
Apple iPhone XR (64GB) - Black,0,0, India,15-Oct-19,Superb phone. Wish they could match the battery life with what other manufacturers are offering at one third the price,4,Apple,Sb
Apple iPhone XR (64GB) - Black,0,0, India,27-Oct-19,"Nice product, looks good",4,Apple,Vishal
Apple iPhone XR (64GB) - Black,0,0, India,06-Oct-19,"Battery life is good but the problem is with the phone heating very quickly. Even redmi's who are known for getting heated quickly, get less heated as compared to iPhone Xr. I steal one star for it.",4,Apple,Kanak
Apple iPhone XR (64GB) - Black,0,0, India,20-Aug-19,The features of the phone are very good. Camera and the operating system.,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,20-Nov-19,Good phone. I been an iphone user for the design simplicity. This is a good phone. One does not need a pro version. This is a champ,4,Apple,Rishi Srivatsa
Apple iPhone XR (64GB) - Black,0,0, India,02-Oct-19,"I upgraded from iPhone 5s to iPhone XR and I’m not regretting at all. Battery capacity, camera, speed, everything seems perfect for me. Your budget is not enough to buy iPhone 11, max or max pro then definitely you can go for this. You will not regret it.",4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,07-Nov-19,"Only cons are overall little bezel around the screen as compare to XS version. Battery lasts for a day on normal use including music, chatting and social media use.",4,Apple,Tushar Sharma
Apple iPhone XR (64GB) - Black,0,0, India,17-Jun-19,One of the best iphone I have ever used.  battery life very good.Camera quality has no match when it comes to shooting videos from XR.,4,Apple,PRAVEEN
Apple iPhone XR (64GB) - Black,0,0, India,26-Jul-19,"Got the phone for Rs 53,250 in the prime day sale. Used it for 5 days and it’s the usual apple experience. Good picture, touch and camera quality is excellent considering it has a single camera. It’s a bargain at this price bracket.",4,Apple,Anant
Apple iPhone XR (64GB) - Black,0,0, India,08-Mar-20,It is little on heavy and bulky side coming out of apple but given the price range it’s a good buy,4,Apple,Ashish
Apple iPhone XR (64GB) - Black,0,0, India,11-Nov-19,I have moved from iPhone 6 to XR,4,Apple,rinu premraj
Apple iPhone XR (64GB) - Black,0,0, India,22-Nov-19,"Quiet good but little bit of scratches only on outer cover. An improved product by Apple, appreciative. Powerful battery and camera is supremely good, suggest you to have another wireless charger, rather than fabulous product.",4,Apple,kurreish gouda
Apple iPhone XR (64GB) - Black,0,0, India,15-Jun-19,"Camera is good ,",4,Apple,rajnish
Apple iPhone XR (64GB) - Black,0,0, India,25-Oct-19,U said it is a water resistant product but when I was answering my calls the front speaker was not working properly and I could not hear the speaker. This was my main issue and other was that constantly my phone was lagging in between.,4,Apple,Javed shaikh
Apple iPhone XR (64GB) - Black,0,0, India,08-Nov-19,"Good mobile , but bezels screwed me , battery life is decent , please skip this and buy iPhone X , a waaaay better than any other devices , it is nice , compact , premium feel, Xr doesn’t gave me such a good feel",4,Apple,Siddhartha
Apple iPhone XR (64GB) - Black,0,0, India,04-Nov-19,A good phone especially for camera quality. And lives upto all I phone users expectations. Although not very user friendly for non iOS or android users. The colours it comes in are genuinely awesome.,4,Apple,pranjal
Apple iPhone XR (64GB) - Black,0,0, India,29-Oct-19,Great look coral colour,4,Apple,Amol
Apple iPhone XR (64GB) - Black,0,0, India,21-Aug-19,"Display quality is fantastic, face recognition has some lag issues",4,Apple,Jitendra Mistry
Apple iPhone XR (64GB) - Black,0,0, India,01-Oct-19, Best iPhone xr but it's a bit weight and good performance but heating.. bought it for 38k,4,Apple,susmitha sai
Apple iPhone XR (64GB) - Black,0,0, India,31-Oct-19,"I upgraded from iphone 5 to Xr, and there is a huge difference in battery. According to my mobile usage, I used to charge iPhone 5 thrice a day and Now, I charge my Xr once in 3 days. The difference is immense.",4,Apple,ANURAG
Apple iPhone XR (64GB) - Black,0,0, India,17-Sep-19,"The phone is good, the only problem that I'm facing is that the phone keeps freezing for few minutes since the new iPhones have launched.",4,Apple,Kuldeep
Apple iPhone XR (64GB) - Black,0,0, India,01-Oct-19,Service is very good by Amazon.,4,Apple,Puran Singh
Apple iPhone XR (64GB) - Black,0,0, India,03-Dec-19,Good quality as the name says “Apple”. But price dropped down after my purchase. I wish to buy IPhone 11,4,Apple,sibin
Apple iPhone XR (64GB) - Black,0,0, India,02-Nov-19,"Product was good, but got a defect in camera lens. Even though i got camera replaced from a planet care store, but still i never expected this from an apple product. This was my first apple product & probably my last.",4,Apple,balagopal
Apple iPhone XR (64GB) - Black,0,0, India,07-Oct-19,"The phone is good so far.... initially had trouble with the ear piece while calling, it's working fine now after removal of its plastic cover... phone is classy. Features are great, feels premium in hand ..",4,Apple,Akshay Mancharkar
Apple iPhone XR (64GB) - Black,0,0, India,04-Nov-19,"Perfect product in the price range of 40k. It includes good camera, wonderful operating system, nice touch screen and product design. Only problem you may face is with battery backup.",4,Apple,Ramesh Nimmagadda
Apple iPhone XR (64GB) - Black,0,0, India,08-Mar-20,I was very happy with this phone. This battery had very long durability.Value for price. The quality of picture is very good it had 4K video up to 60fps . It is very good phone for those people who want an iPhone,4,Apple,Aemula Narsimulu
Apple iPhone XR (64GB) - Black,0,0, India,19-Oct-19,Good product. Did not get any cash back even after buying through smart buy. Please resolve,4,Apple,shilpee
Apple iPhone XR (64GB) - Black,0,0, India,26-Oct-19,Camera is awesome. A single 12 M.P rear camera beats other 60 M.P Android’s camera.,4,Apple,Don't buy
Apple iPhone XR (64GB) - Black,0,0, India,05-Nov-19,"It was very good, Face ID is much improved after updating to IOS13 version.",4,Apple,Rajesh R
Apple iPhone XR (64GB) - Black,0,0, India,06-Mar-20,"Quality of mobile, camera, speed is very good. Very limited option as compare to android mobile. Battery life is not good",4,Apple,K. K. Singh
Apple iPhone XR (64GB) - Black,0,0, India,18-Nov-19,"Little  heavy, not suitable for single hand use, front glass is shiny,",4,Apple,Shashi
Apple iPhone XR (64GB) - Black,0,0, India,11-Oct-19,.Everything is good but not satisfied with battery backup.,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,09-Nov-19,Excellent product with good quality of pictures and fingerprint reader . Face ID feature is added security feature. Battery life not as per expectation but still comparatively good .,4,Apple,sunil verma
Apple iPhone XR (64GB) - Black,0,0, India,24-Aug-19,I bought 1 iphone xr. I want to know that how i feel vibrate in i phone.,4,Apple,sandip
Apple iPhone XR (64GB) - Black,0,0, India,11-Jul-19,Kehna hai ..... kya ?  Le lo yaar . Itz great . Bezels are there but will get use to soon .,4,Apple,vinod k sharma
Apple iPhone XR (64GB) - Black,0,0, India,25-Jan-20,So far I am loving this phone????,4,Apple,Miss Preet
Apple iPhone XR (64GB) - Black,0,0, India,20-Jan-20,Face recognition is superb.. battery life is better than average.. camera is good..product is good happy to use,4,Apple,Ajay Singh
Apple iPhone XR (64GB) - Black,0,0, India,27-Oct-19,"What can I say, it’s an apple.",4,Apple,Rinawma
Apple iPhone XR (64GB) - Black,0,0, India,19-Nov-19,They have not provided lightning connector but mentioned in the box providing lightning connector,4,Apple,Sudheep
Apple iPhone XR (64GB) - Black,0,0, India,05-Nov-19,Bad battery life and heats up,4,Apple,Navin
Apple iPhone XR (64GB) - Black,0,0, India,01-Nov-19,"Packet received from amazon without any flaws. Night mode pictures were a disappointment, battery backup is superb, never ever had expected such a powerful catalyst. Overall it is a “take it”",4,Apple,Khanin B Deori
Apple iPhone XR (64GB) - Black,0,0, India,11-Aug-19,"This phone is a beast, great battery life and the user experience on this phone is amazing as well",4,Apple,Shayak
Apple iPhone XR (64GB) - Black,0,0, India,28-Nov-19,Good perfomance. Got it at 42k,4,Apple,TabbyIndian
Apple iPhone XR (64GB) - Black,0,0, India,13-Oct-19,It's a nice deal through Amazon.The product quality of iPhone XR is amazing.Such a grt experience to have an iPhone.This is first time I m using an apple product.You can go for it blindly,4,Apple,sumit biswas
Apple iPhone XR (64GB) - Black,0,0, India,31-Dec-19,Face recognition Nd battery life is not too good as I was thinking..the face unlock is automatically open by my bro face as he is not put his face as password in the phone then also how,4,Apple,Sudhanshu tomar
Apple iPhone XR (64GB) - Black,0,0, India,25-May-19,Super smooth and easy to use with full 1.5 day battery life with dual SIM and moderate usage of phone...,4,Apple,prabhath p
Apple iPhone XR (64GB) - Black,0,0, India,06-Dec-19,"performance,camera,battery and all features all awesome",4,Apple,sharanjeet s.
Apple iPhone XR (64GB) - Black,0,0, India,16-Sep-19,The mobile phone is too heavy and there is no fingerprint sensor (though there is Face ID). Otherwise everything else is great.,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,10-Nov-19,Loving the experience with the budget iPhone,4,Apple,Kiran
Apple iPhone XR (64GB) - Black,0,0, India,29-Dec-19,Fantastic phone?? ever,4,Apple,SP
Apple iPhone XR (64GB) - Black,0,0, India,13-Oct-19,"Good performance..Believe me drop test done in 1st week of purchase, not intentionally by mistake fallen down but nothing happened..Thank God??????",4,Apple,Giri Sankar
Apple iPhone XR (64GB) - Black,0,0, India,22-Aug-19,Bad front camera and weight of the phone. Display quality of the screen and rear camera are amazing,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,26-Nov-19,Beautiful product....,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,21-May-19,"The phone is overall good. Its a bit heavy than other iPhones but still the battery capacity, the screen resolution are well upto the mark",4,Apple,Utkarsh Singh
Apple iPhone XR (64GB) - Black,0,0, India,09-Mar-20,Good phone for pictures and very handy and compact to use not like big phones in hand ...but the battery life was not so grate ...overall very good phone to have,4,Apple,sunil kumar
Apple iPhone XR (64GB) - Black,0,0, India,04-Oct-19,Nice phone but not get the bill plz sent it,4,Apple,Kamini bhargava
Apple iPhone XR (64GB) - Black,0,0, India,24-Feb-20,Go for one plus 7 pro. It's a great deal. I hv both and I can assure u. iPhones can't beat one plus.,4,Apple,KISHOR
Apple iPhone XR (64GB) - Black,0,0, India,20-Nov-19,battery life what i liked about the product,4,Apple,Sahil jain
Apple iPhone XR (64GB) - Black,0,0, India,31-Jul-19,So far enjoying this product. Luckily I could grab this phone on offer for 48k along with offer applied during prime day. First time using an apple product and I am very happy,4,Apple,Uthra
Apple iPhone XR (64GB) - Black,0,0, India,24-Oct-19,WORTH THE PRICE,4,Apple,ASHWIN
Apple iPhone XR (64GB) - Black,0,0, India,08-Mar-20,Doesn’t save more than 20-30 numbers in call history,4,Apple,Annapurna
Apple iPhone XR (64GB) - Black,0,0, India,03-Mar-20,"Face unlock is slow, battery is good, 64gb has less storage go with 128gb minimum. Except security and sharing iphone support almost everything similar to android",4,Apple,Deepak
Apple iPhone XR (64GB) - Black,0,0, India,24-Jul-19,I got IPhone with in a day time. I’m a first time iOS user and I’m liking it. It has got quite a lot of features. From Face ID to wide screen display.,4,Apple,KARAN MEHRA
Apple iPhone XR (64GB) - Black,0,0, India,05-Mar-20,The Face ID is too good. I was a bit sceptical at first to move from Touch ID to Face ID. But the tech is too good no problems as now.,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,16-Feb-20,four star for the price but awesome mobile,4,Apple,Jagadesh
Apple iPhone XR (64GB) - Black,0,0, India,21-Aug-19,great but buy offline,4,Apple,RIYAZ
Apple iPhone XR (64GB) - Black,0,0, India,22-Jan-20,Awesome battery backup and camera :-),4,Apple,Nitin
Apple iPhone XR (64GB) - Black,0,0, India,12-Nov-19,"Product looks good. But if I compare this with a showroom (Aptronix) one, it looks some what different in resolution.",4,Apple,Bharath Kumar
Apple iPhone XR (64GB) - Black,0,0, India,22-Jan-20,little bit got warm,4,Apple,Nirav
Apple iPhone XR (64GB) - Black,0,0, India,13-Oct-19,"Every thing is good ,I loved it.but only thing is charging taking very long time,no fast charging option.Camera also not so good .",4,Apple,Ramakrishna
Apple iPhone XR (64GB) - Black,0,0, India,17-Aug-19,Selfie camera could be improved. You can get the same clarity/ better details on a one plus 6t.,4,Apple,Pragadeesh Ramu
Apple iPhone XR (64GB) - Black,0,0, India,31-Oct-19,Incomparable,4,Apple,Ram
Apple iPhone XR (64GB) - Black,0,0, India,23-Oct-19,Thanks Amazon and Apple. Phone performance are very well and battery backup is to good compare to other Apple iPhone.,4,Apple,Shubham
Apple iPhone XR (64GB) - Black,0,0, India,18-Dec-19,Nice product but no discount made the deal bit expensive,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,09-Mar-20,After using 1 year quality okay but need to improve battery quality,4,Apple,lava k.
Apple iPhone XR (64GB) - Black,0,0, India,22-Aug-19,Good phone in this range,4,Apple,Sailaja G
Apple iPhone XR (64GB) - Black,0,0, India,02-Mar-20,"Camera is not good for night photos, battery is amazing",4,Apple,veena amaravathi
Apple iPhone XR (64GB) - Black,0,0, India,22-Sep-19,"Sometimes the phone hangs , battery life is good . Camera quality is good . Apple drops prices within a month of my purchase which is heart wrenching",4,Apple,Ramesh
Apple iPhone XR (64GB) - Black,0,0, India,18-Dec-19,Overall good phone but camera quality and features less than expected. Front camera is quite average for a phone of 40k +,4,Apple,Shalabh
Apple iPhone XR (64GB) - Black,0,0, India,03-Oct-19,Value for money product by Apple. I used to use iPhone 7 before this so it took me sometime to get hang of this phone since there’s no home button.,4,Apple,Jai Agencies
Apple iPhone XR (64GB) - Black,0,0, India,03-Nov-19,Good battery as compared to old iPhone,4,Apple,Amazon Customer
Apple iPhone XR (64GB) - Black,0,0, India,04-Nov-19,"yes, some software issues were there but it was not bothering me at all. Very comfortable phone.",4,Apple,ashu
Apple iPhone XR (64GB) - Black,0,0, India,23-Feb-19,Seems very high value of this phone..as not found something really good features that makes us excitement.. but brand lovers always keep their brand loyalty..??,4,Apple,Sanket
Apple iPhone XR (64GB) - Black,0,0, India,15-Oct-19,Worth every penny but a little heavy and bulky,4,Apple,Mayank
Apple iPhone XR (64GB) - Black,0,0, India,16-Aug-19,The multifunction display wasn’t functioning on the day 1,4,Apple,Rohit Madan
Apple iPhone XR (64GB) - Black,0,0, India,03-Oct-19,Face unlocking is little slow and battery also,4,Apple,Ramu RC
Apple iPhone XR (64GB) - Black,0,0, India,24-Nov-19,Awesome battery life fantastic sound quality but camera disappoints me bit ...better camera phones available in market with just 15k ..,4,Apple,Aditya Bajpai
